pin,geometry,certified_tot,class
17223030311245,POINT (-87.6218859439 41.8598017602),690.0,299
17221101001002,POINT (-87.6217101378 41.8652293898),40852.0,299
17221101001039,POINT (-87.6217101378 41.8652293898),38489.0,299
17221101001102,POINT (-87.6217101378 41.8652293898),27694.0,299
17221101001145,POINT (-87.6217101378 41.8652293898),43879.0,299
17221101001044,POINT (-87.6217101378 41.8652293898),34806.0,299
17221101001249,POINT (-87.6217101378 41.8652293898),3000.0,299
17221101001251,POINT (-87.6217101378 41.8652293898),3000.0,299
17221101001253,POINT (-87.6217101378 41.8652293898),3000.0,299
17221101001273,POINT (-87.6217101378 41.8652293898),3000.0,299
17221101001279,POINT (-87.6217101378 41.8652293898),3000.0,299
17221101001290,POINT (-87.6217101378 41.8652293898),3000.0,299
17221101001354,POINT (-87.6217101378 41.8652293898),3000.0,299
17221101001382,POINT (-87.6217101378 41.8652293898),3000.0,299
17221101001466,POINT (-87.6217101378 41.8652293898),3000.0,299
17223020190000,POINT (-87.623477589 41.8582960692),56248.0,590
17223021071026,POINT (-87.6228552868 41.8599725538),31311.0,299
17223021071032,POINT (-87.6228552868 41.8599725538),26094.0,299
17223021071100,POINT (-87.6228552868 41.8599725538),23864.0,299
17223021071181,POINT (-87.6228552868 41.8599725538),3330.0,299
17223021071207,POINT (-87.6228552868 41.8599725538),3330.0,299
17223021071237,POINT (-87.6228552868 41.8599725538),3330.0,299
17223021071257,POINT (-87.6228552868 41.8599725538),3330.0,299
17223030511027,POINT (-87.6212635338 41.8599600102),22000.0,299
17223030511072,POINT (-87.6212635338 41.8599600102),23000.0,299
17223030511110,POINT (-87.6212635338 41.8599600102),1500.0,299
17223030511113,POINT (-87.6212635338 41.8599600102),32000.0,299
17223030511179,POINT (-87.6212635338 41.8599600102),61000.0,299
17223030511180,POINT (-87.6212635338 41.8599600102),43000.0,299
17223030511188,POINT (-87.6212635338 41.8599600102),30000.0,299
17223030511207,POINT (-87.6212635338 41.8599600102),1001.0,299
17223030511221,POINT (-87.6212635338 41.8599600102),1001.0,299
17223030511236,POINT (-87.6212635338 41.8599600102),1000.0,299
17223030511247,POINT (-87.6212635338 41.8599600102),1000.0,299
17223030511272,POINT (-87.6212635338 41.8599600102),1001.0,299
17223030511302,POINT (-87.6212635338 41.8599600102),1001.0,299
17223030511314,POINT (-87.6212635338 41.8599600102),1000.0,299
17223030511352,POINT (-87.6212635338 41.8599600102),1000.0,299
17223030511359,POINT (-87.6212635338 41.8599600102),1000.0,299
17223030511367,POINT (-87.6212635338 41.8599600102),1000.0,299
17223060511022,POINT (-87.6243738271 41.8563399539),1000.0,299
17223060511027,POINT (-87.6243738271 41.8563399539),1000.0,299
17223060511030,POINT (-87.6243738271 41.8563399539),1000.0,299
17223060520000,POINT (-87.625077186 41.8561729102),127068.0,597
17223071101031,POINT (-87.6227643946 41.8559479756),2791.0,299
17223071101037,POINT (-87.6227643946 41.8559479756),3527.0,299
17223071101049,POINT (-87.6227643946 41.8559479756),3506.0,299
17223071101112,POINT (-87.6227643946 41.8559479756),24952.0,299
17223071101129,POINT (-87.6227643946 41.8559479756),27730.0,299
17223071101141,POINT (-87.6227643946 41.8559479756),23588.0,299
17223071101158,POINT (-87.6227643946 41.8559479756),2795.0,299
17223071101205,POINT (-87.6227643946 41.8559479756),3506.0,299
17212101451013,POINT (-87.6290604142 41.8610983758),53802.0,299
17223190150000,POINT (-87.6227215286 41.8539022071),20942.0,390
17221070701016,POINT (-87.6251719967 41.8605063814),34254.0,299
17221070701017,POINT (-87.6251719967 41.8605063814),30511.0,299
17221070701057,POINT (-87.6251719967 41.8605063814),33000.0,299
17221070701108,POINT (-87.6251719967 41.8605063814),34867.0,299
17221070701185,POINT (-87.6251719967 41.8605063814),2500.0,299
17221070701194,POINT (-87.6251719967 41.8605063814),2500.0,299
17221070701196,POINT (-87.6251719967 41.8605063814),2500.0,299
17221070701199,POINT (-87.6251719967 41.8605063814),2500.0,299
17221070701203,POINT (-87.6251719967 41.8605063814),2500.0,299
17221070701283,POINT (-87.6251719967 41.8605063814),2500.0,299
17221070701290,POINT (-87.6251719967 41.8605063814),2500.0,299
17223000520000,POINT (-87.6268220462 41.8586987336),35553.0,597
17223060030000,POINT (-87.6251063277 41.8574270845),88001.0,212
17223140371017,POINT (-87.6218142046 41.8547799235),24621.0,299
17223140371047,POINT (-87.6218142046 41.8547799235),18678.0,299
17223140371065,POINT (-87.6218142046 41.8547799235),4245.0,299
17223140371090,POINT (-87.6218142046 41.8547799235),4245.0,299
17223140371098,POINT (-87.6218142046 41.8547799235),18678.0,299
17223140371115,POINT (-87.6218142046 41.8547799235),22923.0,299
17223140371150,POINT (-87.6218142046 41.8547799235),4245.0,299
17221080400000,POINT (-87.6229507312 41.8639667073),163628.0,397
17223020950000,POINT (-87.6228922454 41.8590412239),69000.0,295
17223060601006,POINT (-87.6250708851 41.8559070828),21000.0,299
17223060601116,POINT (-87.6250708851 41.8559070828),1433.0,299
17223060601184,POINT (-87.6250708851 41.8559070828),1433.0,299
17223060601207,POINT (-87.6250708851 41.8559070828),1433.0,299
17223060601210,POINT (-87.6250708851 41.8559070828),1433.0,299
17223060601247,POINT (-87.6250708851 41.8559070828),1433.0,299
17223060601291,POINT (-87.6250708851 41.8559070828),16000.0,299
17223100251030,POINT (-87.6186647779 41.8562800914),44477.0,299
17223100251082,POINT (-87.6186647779 41.8562800914),23027.0,299
17223100251086,POINT (-87.6186647779 41.8562800914),44517.0,299
17223100251129,POINT (-87.6186647779 41.8562800914),24710.0,299
17223100251128,POINT (-87.6186647779 41.8562800914),32933.0,299
17223100251190,POINT (-87.6186647779 41.8562800914),24669.0,299
17223100251193,POINT (-87.6186647779 41.8562800914),54365.0,299
17223100251236,POINT (-87.6186647779 41.8562800914),34567.0,299
17223100251254,POINT (-87.6186647779 41.8562800914),46121.0,299
17223100251269,POINT (-87.6186647779 41.8562800914),46112.0,299
17223100251340,POINT (-87.6186647779 41.8562800914),3434.0,299
17223100251371,POINT (-87.6186647779 41.8562800914),3434.0,299
17223100251400,POINT (-87.6186647779 41.8562800914),3434.0,299
17223100251404,POINT (-87.6186647779 41.8562800914),3434.0,299
17223100251438,POINT (-87.6186647779 41.8562800914),3434.0,299
17223100251465,POINT (-87.6186647779 41.8562800914),3434.0,299
17223100251551,POINT (-87.6186647779 41.8562800914),3434.0,299
17223100251572,POINT (-87.6186647779 41.8562800914),3434.0,299
17223100251573,POINT (-87.6186647779 41.8562800914),3434.0,299
17221010381041,POINT (-87.6253048071 41.8662401058),1000.0,299
17221010381047,POINT (-87.6253048071 41.8662401058),1000.0,299
17221030521059,POINT (-87.6262398461 41.864769137),39900.0,299
17221030521064,POINT (-87.6262398461 41.864769137),23100.0,299
17221030521081,POINT (-87.6262398461 41.864769137),27300.0,299
17221030521205,POINT (-87.6262398461 41.864769137),1500.0,299
17221030521201,POINT (-87.6262398461 41.864769137),1500.0,299
17221030521238,POINT (-87.6262398461 41.864769137),1500.0,299
17221030521249,POINT (-87.6262398461 41.864769137),1500.0,299
17221030521260,POINT (-87.6262398461 41.864769137),1500.0,299
17221060741019,POINT (-87.6261956285 41.861653293),36531.0,299
17221060741037,POINT (-87.6261956285 41.861653293),21349.0,299
17223020461005,POINT (-87.6228954975 41.8593888251),33026.0,299
17223020461063,POINT (-87.6228954975 41.8593888251),2805.0,299
17223020461086,POINT (-87.6228954975 41.8593888251),774.0,299
17212101451020,POINT (-87.6290604142 41.8610983758),53802.0,299
17212111060000,POINT (-87.6281912281 41.8632771905),68000.0,295
17221070701011,POINT (-87.6251719967 41.8605063814),28020.0,299
17221070701023,POINT (-87.6251719967 41.8605063814),37356.0,299
17221070701037,POINT (-87.6251719967 41.8605063814),32379.0,299
17221070701134,POINT (-87.6251719967 41.8605063814),29260.0,299
17221070701152,POINT (-87.6251719967 41.8605063814),30511.0,299
17221070701208,POINT (-87.6251719967 41.8605063814),2500.0,299
17221070701257,POINT (-87.6251719967 41.8605063814),2500.0,299
17221070701265,POINT (-87.6251719967 41.8605063814),2500.0,299
17221070701293,POINT (-87.6251719967 41.8605063814),2500.0,299
17221070701296,POINT (-87.6251719967 41.8605063814),2500.0,299
17212101481204,POINT (-87.6281816314 41.8610519616),45161.0,299
17212101481282,POINT (-87.6281816314 41.8610519616),32844.0,299
17212101481307,POINT (-87.6281816314 41.8610519616),90307.0,299
17212101481342,POINT (-87.6281816314 41.8610519616),2000.0,299
17212101481419,POINT (-87.6281816314 41.8610519616),2500.0,299
17212101481436,POINT (-87.6281816314 41.8610519616),2500.0,299
17212101481443,POINT (-87.6281816314 41.8610519616),2500.0,299
17212101481454,POINT (-87.6281816314 41.8610519616),6000.0,299
17212101481495,POINT (-87.6281816314 41.8610519616),6000.0,299
17212101481522,POINT (-87.6281816314 41.8610519616),2500.0,299
17212101481536,POINT (-87.6281816314 41.8610519616),2500.0,299
17212101481571,POINT (-87.6281816314 41.8610519616),5500.0,299
17212101481638,POINT (-87.6281816314 41.8610519616),5500.0,299
17212101481645,POINT (-87.6281816314 41.8610519616),5500.0,299
17212101481660,POINT (-87.6281816314 41.8610519616),5500.0,299
17221050331017,POINT (-87.6228743478 41.8647766781),59895.0,299
17221070631034,POINT (-87.6245250813 41.8627332269),5274.0,299
17221070691035,POINT (-87.6245151112 41.8623003172),27988.0,299
17221070691040,POINT (-87.6245151112 41.8623003172),23584.0,299
17221070691052,POINT (-87.6245151112 41.8623003172),22697.0,299
17221070691098,POINT (-87.6245151112 41.8623003172),31846.0,299
17221070691117,POINT (-87.6245151112 41.8623003172),25456.0,299
17221070691135,POINT (-87.6245151112 41.8623003172),22591.0,299
17221070691139,POINT (-87.6245151112 41.8623003172),43862.0,299
17221070691143,POINT (-87.6245151112 41.8623003172),32839.0,299
17221070691152,POINT (-87.6245151112 41.8623003172),33059.0,299
17221070691246,POINT (-87.6245151112 41.8623003172),2000.0,299
17221070691250,POINT (-87.6245151112 41.8623003172),2000.0,299
17221070691257,POINT (-87.6245151112 41.8623003172),2000.0,299
17221070691316,POINT (-87.6245151112 41.8623003172),2000.0,299
17221070691377,POINT (-87.6245151112 41.8623003172),2000.0,299
17221070691385,POINT (-87.6245151112 41.8623003172),2000.0,299
17221070691415,POINT (-87.6245151112 41.8623003172),2000.0,299
17221101071005,POINT (-87.6202843057 41.8617160379),24793.0,299
17221101071008,POINT (-87.6202843057 41.8617160379),29819.0,299
17221101071056,POINT (-87.6202843057 41.8617160379),24793.0,299
17221101071100,POINT (-87.6202843057 41.8617160379),24793.0,299
17221101071177,POINT (-87.6202843057 41.8617160379),60544.0,299
17221101071211,POINT (-87.6202843057 41.8617160379),1000.0,299
17221101071258,POINT (-87.6202843057 41.8617160379),1000.0,299
17221101071273,POINT (-87.6202843057 41.8617160379),1000.0,299
17221101071295,POINT (-87.6202843057 41.8617160379),1000.0,299
17221101071342,POINT (-87.6202843057 41.8617160379),1000.0,299
17221101071280,POINT (-87.6202843057 41.8617160379),1000.0,299
17221101071404,POINT (-87.6202843057 41.8617160379),1000.0,299
17221101071415,POINT (-87.6202843057 41.8617160379),1000.0,299
17221101071417,POINT (-87.6202843057 41.8617160379),1000.0,299
17221101071443,POINT (-87.6202843057 41.8617160379),1000.0,299
17221101071451,POINT (-87.6202843057 41.8617160379),1000.0,299
17221101071458,POINT (-87.6202843057 41.8617160379),1000.0,299
17212112051021,POINT (-87.6298590513 41.864815765),46000.0,299
17214250370000,POINT (-87.6275956731 41.8538295412),33788.0,390
17221080791089,POINT (-87.6235162243 41.8612087897),1654.0,299
17223000791053,POINT (-87.6268435493 41.8599651584),1000.0,299
17223000791071,POINT (-87.6268435493 41.8599651584),1000.0,299
17223000791075,POINT (-87.6268435493 41.8599651584),1000.0,299
17223000791094,POINT (-87.6268435493 41.8599651584),31000.0,299
17223170140000,POINT (-87.6259187107 41.8535133803),48845.0,590
17221080811005,POINT (-87.6228709558 41.8605767515),29000.0,299
17221080811017,POINT (-87.6228709558 41.8605767515),20000.0,299
17223020491008,POINT (-87.6226797526 41.8595900363),48001.0,299
17223050561005,POINT (-87.6262787772 41.855738056),25000.0,299
17223080050000,POINT (-87.6218230709 41.8577166201),0.0,EX
17212113450000,POINT (-87.6298492269 41.862083881),100000.0,278
17223100151246,POINT (-87.6188566875 41.8570679386),3000.0,299
17223100151267,POINT (-87.6188566875 41.8570679386),3000.0,299
17223100151275,POINT (-87.6188566875 41.8570679386),3000.0,299
17223100151298,POINT (-87.6188566875 41.8570679386),3000.0,299
17223100151315,POINT (-87.6188566875 41.8570679386),3000.0,299
17223100151354,POINT (-87.6188566875 41.8570679386),3000.0,299
17223100151360,POINT (-87.6188566875 41.8570679386),3000.0,299
17223100151432,POINT (-87.6188566875 41.8570679386),3000.0,299
17223100151443,POINT (-87.6188566875 41.8570679386),3000.0,299
17223100151449,POINT (-87.6188566875 41.8570679386),3000.0,299
17223100151455,POINT (-87.6188566875 41.8570679386),3000.0,299
17214040110000,POINT (-87.6289830609 41.858258916),0.0,EX
17221010431049,POINT (-87.6246017115 41.8661404493),22000.0,299
17221010431058,POINT (-87.6246017115 41.8661404493),24000.0,299
17221010431135,POINT (-87.6246017115 41.8661404493),28000.0,299
17221010431172,POINT (-87.6246017115 41.8661404493),42000.0,299
17221010431173,POINT (-87.6246017115 41.8661404493),68000.0,299
17221010431185,POINT (-87.6246017115 41.8661404493),32000.0,299
17221010431220,POINT (-87.6246017115 41.8661404493),64000.0,299
17221010431275,POINT (-87.6246017115 41.8661404493),4000.0,299
17221010431283,POINT (-87.6246017115 41.8661404493),5500.0,299
17221010431285,POINT (-87.6246017115 41.8661404493),4500.0,299
17221010431300,POINT (-87.6246017115 41.8661404493),2500.0,299
17221010431315,POINT (-87.6246017115 41.8661404493),2500.0,299
17221010431331,POINT (-87.6246017115 41.8661404493),2500.0,299
17221010431351,POINT (-87.6246017115 41.8661404493),2500.0,299
17221010431364,POINT (-87.6246017115 41.8661404493),2500.0,299
17221010431366,POINT (-87.6246017115 41.8661404493),4500.0,299
17221010431373,POINT (-87.6246017115 41.8661404493),4000.0,299
17221010431384,POINT (-87.6246017115 41.8661404493),2500.0,299
17221010431411,POINT (-87.6246017115 41.8661404493),2500.0,299
17221010431424,POINT (-87.6246017115 41.8661404493),2500.0,299
17221010431454,POINT (-87.6246017115 41.8661404493),2500.0,299
17221010431468,POINT (-87.6246017115 41.8661404493),5500.0,299
17221010431502,POINT (-87.6246017115 41.8661404493),4000.0,299
17221040381004,POINT (-87.6252509757 41.8644409085),22979.0,299
17221040381005,POINT (-87.6252509757 41.8644409085),22982.0,299
17221040381027,POINT (-87.6252509757 41.8644409085),29879.0,299
17221040381114,POINT (-87.6252509757 41.8644409085),2500.0,299
17221040381121,POINT (-87.6252509757 41.8644409085),2500.0,299
17221040381203,POINT (-87.6252509757 41.8644409085),30638.0,299
17221061070000,POINT (-87.6263442992 41.8630197401),64312.0,295
17223050400000,POINT (-87.6260693337 41.8563051625),126844.0,590
17223100151040,POINT (-87.6188566875 41.8570679386),40364.0,299
17223100151057,POINT (-87.6188566875 41.8570679386),36005.0,299
17223100151065,POINT (-87.6188566875 41.8570679386),22910.0,299
17223100151079,POINT (-87.6188566875 41.8570679386),35998.0,299
17223100151098,POINT (-87.6188566875 41.8570679386),24002.0,299
17223100151099,POINT (-87.6188566875 41.8570679386),22911.0,299
17223100151148,POINT (-87.6188566875 41.8570679386),38188.0,299
17223100151156,POINT (-87.6188566875 41.8570679386),38176.0,299
17223100151196,POINT (-87.6188566875 41.8570679386),3000.0,299
17214110510000,POINT (-87.6297831415 41.855726398),45110.0,295
17221101001094,POINT (-87.6217101378 41.8652293898),27694.0,299
17221101001108,POINT (-87.6217101378 41.8652293898),36247.0,299
17221101001136,POINT (-87.6217101378 41.8652293898),37697.0,299
17221101001150,POINT (-87.6217101378 41.8652293898),37842.0,299
17221101001154,POINT (-87.6217101378 41.8652293898),28878.0,299
17221101001168,POINT (-87.6217101378 41.8652293898),44280.0,299
17221101001180,POINT (-87.6217101378 41.8652293898),29535.0,299
17221101001194,POINT (-87.6217101378 41.8652293898),45456.0,299
17221101001250,POINT (-87.6217101378 41.8652293898),3000.0,299
17221101001300,POINT (-87.6217101378 41.8652293898),3000.0,299
17221101001342,POINT (-87.6217101378 41.8652293898),3000.0,299
17221101001363,POINT (-87.6217101378 41.8652293898),3000.0,299
17221101001371,POINT (-87.6217101378 41.8652293898),3000.0,299
17221101001407,POINT (-87.6217101378 41.8652293898),3000.0,299
17221101001485,POINT (-87.6217101378 41.8652293898),3.0,299
17223021071073,POINT (-87.6228552868 41.8599725538),36540.0,299
17223021071075,POINT (-87.6228552868 41.8599725538),31321.0,299
17223021071201,POINT (-87.6228552868 41.8599725538),3330.0,299
17223021071226,POINT (-87.6228552868 41.8599725538),3330.0,299
17223021071230,POINT (-87.6228552868 41.8599725538),3330.0,299
17223021071250,POINT (-87.6228552868 41.8599725538),3330.0,299
17223021071262,POINT (-87.6228552868 41.8599725538),3330.0,299
17223021071271,POINT (-87.6228552868 41.8599725538),3330.0,299
17223021071290,POINT (-87.6228552868 41.8599725538),3330.0,299
17223030511016,POINT (-87.6212635338 41.8599600102),1500.0,299
17223030511076,POINT (-87.6212635338 41.8599600102),1500.0,299
17223030511103,POINT (-87.6212635338 41.8599600102),48001.0,299
17223030511177,POINT (-87.6212635338 41.8599600102),89000.0,299
17223030511201,POINT (-87.6212635338 41.8599600102),1001.0,299
17223030511211,POINT (-87.6212635338 41.8599600102),1000.0,299
17223030511213,POINT (-87.6212635338 41.8599600102),1001.0,299
17223030511282,POINT (-87.6212635338 41.8599600102),1000.0,299
17223030511298,POINT (-87.6212635338 41.8599600102),1000.0,299
17223030511304,POINT (-87.6212635338 41.8599600102),1000.0,299
17223030511369,POINT (-87.6212635338 41.8599600102),1000.0,299
17223060511015,POINT (-87.6243738271 41.8563399539),28000.0,299
17223070090000,POINT (-87.6234524924 41.8568625071),58120.0,590
17223071101014,POINT (-87.6227643946 41.8559479756),20852.0,299
17223071101056,POINT (-87.6227643946 41.8559479756),2795.0,299
17223071101068,POINT (-87.6227643946 41.8559479756),26322.0,299
17223071101069,POINT (-87.6227643946 41.8559479756),26345.0,299
17223071101111,POINT (-87.6227643946 41.8559479756),19448.0,299
17223071101121,POINT (-87.6227643946 41.8559479756),19393.0,299
17223071101133,POINT (-87.6227643946 41.8559479756),45830.0,299
17223071101154,POINT (-87.6227643946 41.8559479756),3527.0,299
17223071101186,POINT (-87.6227643946 41.8559479756),3520.0,299
17223071101203,POINT (-87.6227643946 41.8559479756),3506.0,299
17223071101233,POINT (-87.6227643946 41.8559479756),2795.0,299
17212110560000,POINT (-87.6296198819 41.8638040409),73000.0,295
17221000240000,POINT (-87.6262511045 41.8661332777),295743.0,530
17221020251042,POINT (-87.6230166714 41.866225532),28710.0,299
17221020251104,POINT (-87.6230166714 41.866225532),26100.0,299
17221020251130,POINT (-87.6230166714 41.866225532),29581.0,299
17221020251146,POINT (-87.6230166714 41.866225532),29581.0,299
17221020251161,POINT (-87.6230166714 41.866225532),33930.0,299
17221020251262,POINT (-87.6230166714 41.866225532),3000.0,299
17221020251283,POINT (-87.6230166714 41.866225532),3000.0,299
17221020251275,POINT (-87.6230166714 41.866225532),3000.0,299
17221020251278,POINT (-87.6230166714 41.866225532),3000.0,299
17221020251279,POINT (-87.6230166714 41.866225532),3000.0,299
17221020251298,POINT (-87.6230166714 41.866225532),3000.0,299
17221020251316,POINT (-87.6230166714 41.866225532),3000.0,299
17221020251307,POINT (-87.6230166714 41.866225532),3000.0,299
17221030530000,POINT (-87.6264578216 41.8644562346),10485.0,100
17221050501023,POINT (-87.6236805959 41.8644851704),35150.0,299
17221050501050,POINT (-87.6236805959 41.8644851704),46550.0,299
17221050501146,POINT (-87.6236805959 41.8644851704),48450.0,299
17221050501166,POINT (-87.6236805959 41.8644851704),48450.0,299
17221050501174,POINT (-87.6236805959 41.8644851704),53200.0,299
17221050501202,POINT (-87.6236805959 41.8644851704),54150.0,299
17221050501228,POINT (-87.6236805959 41.8644851704),32300.0,299
17221050501240,POINT (-87.6236805959 41.8644851704),51300.0,299
17221050501270,POINT (-87.6236805959 41.8644851704),1000.0,299
17221050501315,POINT (-87.6236805959 41.8644851704),1000.0,299
17221050501318,POINT (-87.6236805959 41.8644851704),1000.0,299
17221050501360,POINT (-87.6236805959 41.8644851704),1000.0,299
17221050501416,POINT (-87.6236805959 41.8644851704),1000.0,299
17221050501422,POINT (-87.6236805959 41.8644851704),1000.0,299
17221050501490,POINT (-87.6236805959 41.8644851704),1000.0,299
17221050501528,POINT (-87.6236805959 41.8644851704),1000.0,299
17221050501541,POINT (-87.6236805959 41.8644851704),1000.0,299
17221050501544,POINT (-87.6236805959 41.8644851704),1000.0,299
17221050501555,POINT (-87.6236805959 41.8644851704),1000.0,299
17221061040000,POINT (-87.6263445582 41.8628746992),66000.0,295
17221070601060,POINT (-87.6245332526 41.8631185942),25000.0,299
17221070601061,POINT (-87.6245332526 41.8631185942),23000.0,299
17221070601087,POINT (-87.6245332526 41.8631185942),20000.0,299
17221080470000,POINT (-87.6229104788 41.8622625055),52962.0,391
17223100151210,POINT (-87.6188566875 41.8570679386),3000.0,299
17223100151207,POINT (-87.6188566875 41.8570679386),3000.0,299
17223100151213,POINT (-87.6188566875 41.8570679386),3000.0,299
17223100151285,POINT (-87.6188566875 41.8570679386),3000.0,299
17223100151324,POINT (-87.6188566875 41.8570679386),3000.0,299
17223100151334,POINT (-87.6188566875 41.8570679386),3000.0,299
17223100151416,POINT (-87.6188566875 41.8570679386),3000.0,299
17223100151450,POINT (-87.6188566875 41.8570679386),3000.0,299
17214090371008,POINT (-87.6276604379 41.8574871195),41075.0,299
17214090371029,POINT (-87.6276604379 41.8574871195),49542.0,299
17221010431015,POINT (-87.6246017115 41.8661404493),21000.0,299
17221010431038,POINT (-87.6246017115 41.8661404493),21000.0,299
17221010431078,POINT (-87.6246017115 41.8661404493),23000.0,299
17221010431102,POINT (-87.6246017115 41.8661404493),26000.0,299
17221010431129,POINT (-87.6246017115 41.8661404493),36000.0,299
17221010431134,POINT (-87.6246017115 41.8661404493),23000.0,299
17221010431145,POINT (-87.6246017115 41.8661404493),24000.0,299
17221010431171,POINT (-87.6246017115 41.8661404493),27000.0,299
17221010431189,POINT (-87.6246017115 41.8661404493),70000.0,299
17221010431212,POINT (-87.6246017115 41.8661404493),71000.0,299
17221010431247,POINT (-87.6246017115 41.8661404493),2500.0,299
17221010431253,POINT (-87.6246017115 41.8661404493),2500.0,299
17221010431254,POINT (-87.6246017115 41.8661404493),2500.0,299
17221010431268,POINT (-87.6246017115 41.8661404493),2500.0,299
17221010431357,POINT (-87.6246017115 41.8661404493),2000.0,299
17221010431394,POINT (-87.6246017115 41.8661404493),2500.0,299
17221010431423,POINT (-87.6246017115 41.8661404493),2500.0,299
17221010431434,POINT (-87.6246017115 41.8661404493),2500.0,299
17221010431479,POINT (-87.6246017115 41.8661404493),2500.0,299
17221040381003,POINT (-87.6252509757 41.8644409085),29879.0,299
17221040381007,POINT (-87.6252509757 41.8644409085),29879.0,299
17221040381039,POINT (-87.6252509757 41.8644409085),35238.0,299
17221040381054,POINT (-87.6252509757 41.8644409085),35238.0,299
17221040381087,POINT (-87.6252509757 41.8644409085),23752.0,299
17221040381097,POINT (-87.6252509757 41.8644409085),22979.0,299
17221040381134,POINT (-87.6252509757 41.8644409085),2500.0,299
17221040381145,POINT (-87.6252509757 41.8644409085),2500.0,299
17221040381179,POINT (-87.6252509757 41.8644409085),2500.0,299
17221040381214,POINT (-87.6252509757 41.8644409085),2500.0,299
17221040381215,POINT (-87.6252509757 41.8644409085),2500.0,299
17223100151026,POINT (-87.6188566875 41.8570679386),34911.0,299
17223100151055,POINT (-87.6188566875 41.8570679386),21814.0,299
17223100151059,POINT (-87.6188566875 41.8570679386),34905.0,299
17223100151073,POINT (-87.6188566875 41.8570679386),41460.0,299
17223100151088,POINT (-87.6188566875 41.8570679386),22907.0,299
17223100151094,POINT (-87.6188566875 41.8570679386),38191.0,299
17223100151130,POINT (-87.6188566875 41.8570679386),23995.0,299
17223100151134,POINT (-87.6188566875 41.8570679386),38190.0,299
17223100151146,POINT (-87.6188566875 41.8570679386),38188.0,299
17223100151151,POINT (-87.6188566875 41.8570679386),26177.0,299
17223100151195,POINT (-87.6188566875 41.8570679386),3000.0,299
17223100151199,POINT (-87.6188566875 41.8570679386),3000.0,299
17214080308002,POINT (-87.6290909619 41.8576098132),19183.0,290
17223040591025,POINT (-87.6199089057 41.8584832035),34000.0,299
17223040591068,POINT (-87.6199089057 41.8584832035),21000.0,299
17223040591130,POINT (-87.6199089057 41.8584832035),501.0,299
17223040591181,POINT (-87.6199089057 41.8584832035),501.0,299
17223040591183,POINT (-87.6199089057 41.8584832035),501.0,299
17223040591219,POINT (-87.6199089057 41.8584832035),501.0,299
17223040591239,POINT (-87.6199089057 41.8584832035),501.0,299
17223040591242,POINT (-87.6199089057 41.8584832035),501.0,299
17223040591253,POINT (-87.6199089057 41.8584832035),501.0,299
17223040591258,POINT (-87.6199089057 41.8584832035),501.0,299
17223040591263,POINT (-87.6199089057 41.8584832035),501.0,299
17223040591280,POINT (-87.6199089057 41.8584832035),501.0,299
17223040591285,POINT (-87.6199089057 41.8584832035),501.0,299
17223040591287,POINT (-87.6199089057 41.8584832035),501.0,299
17223040591338,POINT (-87.6199089057 41.8584832035),21000.0,299
17223040591362,POINT (-87.6199089057 41.8584832035),40000.0,299
17223040591370,POINT (-87.6199089057 41.8584832035),21000.0,299
17223080980000,POINT (-87.6213025258 41.85646113),53000.0,295
17212130790000,POINT (-87.6290064108 41.8645841478),97000.0,278
17221091190000,POINT (-87.6216377665 41.8624339229),74045.0,295
17223000791040,POINT (-87.6268435493 41.8599651584),24000.0,299
17223000791095,POINT (-87.6268435493 41.8599651584),35000.0,299
17223040630000,POINT (-87.6203612324 41.859056375),71000.0,295
17212111410000,POINT (-87.6276353954 41.8625749533),46000.0,295
17221000391071,POINT (-87.6269503132 41.8661510476),23750.0,299
17221000391170,POINT (-87.6269503132 41.8661510476),22800.0,299
17221000391184,POINT (-87.6269503132 41.8661510476),27550.0,299
17221000391232,POINT (-87.6269503132 41.8661510476),22800.0,299
17221000391241,POINT (-87.6269503132 41.8661510476),25650.0,299
17221000391277,POINT (-87.6269503132 41.8661510476),2000.0,299
17221000391290,POINT (-87.6269503132 41.8661510476),2000.0,299
17221000391336,POINT (-87.6269503132 41.8661510476),2000.0,299
17221000391369,POINT (-87.6269503132 41.8661510476),2000.0,299
17221000391411,POINT (-87.6269503132 41.8661510476),2000.0,299
17221000391444,POINT (-87.6269503132 41.8661510476),2000.0,299
17221000391473,POINT (-87.6269503132 41.8661510476),2000.0,299
17223000450000,POINT (-87.6260824622 41.8584331427),65657.0,590
17212112280000,POINT (-87.6299508539 41.865476201),57984.0,295
17212140340000,POINT (-87.6278828742 41.8650248671),72000.0,295
17221101001035,POINT (-87.6217101378 41.8652293898),24146.0,299
17221101001061,POINT (-87.6217101378 41.8652293898),24675.0,299
17221101001071,POINT (-87.6217101378 41.8652293898),36119.0,299
17221101001093,POINT (-87.6217101378 41.8652293898),42438.0,299
17221101001122,POINT (-87.6217101378 41.8652293898),37697.0,299
17221101001175,POINT (-87.6217101378 41.8652293898),39146.0,299
17221101001178,POINT (-87.6217101378 41.8652293898),27437.0,299
17221101001188,POINT (-87.6217101378 41.8652293898),39676.0,299
17221101001202,POINT (-87.6217101378 41.8652293898),39539.0,299
17221101001245,POINT (-87.6217101378 41.8652293898),3000.0,299
17221101001269,POINT (-87.6217101378 41.8652293898),3000.0,299
17221101001276,POINT (-87.6217101378 41.8652293898),3000.0,299
